date(yyyymmdd),hour,minute,calm flag,1-min dir,1-min dir10,1-min speed,1-min speed_1,obs. dir,obs. speed,dirdiff,speeddiff,wind flag,qc flag
    20190627, 8,53,0,   257.0,   260.0,     6.6,     6.6,   260.0,     6.7,     0.0,     0.1,N,5
    20190627,10,53,0,   267.0,   270.0,     4.6,     4.6,   270.0,     4.6,     0.0,     0.0,N,5
    20190627,12,53,0,   326.0,   330.0,     1.5,     1.5,   999.0,     1.5,  -999.0,     0.0,V,5
    20190627,14,53,0,   359.0,   360.0,     2.0,     2.0,   360.0,     2.1,     0.0,     0.1,N,5
    20190627,16,53,0,   183.0,   180.0,     4.6,     4.6,   180.0,     4.6,     0.0,     0.0,N,5
    20190627,18,53,0,   111.0,   110.0,     3.6,     3.6,   110.0,     3.6,     0.0,     0.0,N,5
    20190627,19,53,0,   116.0,   120.0,     5.1,     5.1,   120.0,     5.1,     0.0,     0.0,N,5
    20190627,20,17,0,   153.0,   150.0,     7.6,     7.7,   150.0,     7.7,     0.0,     0.0,N,5
    20190627,20,53,0,   141.0,   140.0,     7.6,     7.7,   140.0,     7.7,     0.0,     0.0,N,5
    20190627,22,53,0,   162.0,   160.0,     8.2,     8.2,   160.0,     8.2,     0.0,     0.0,N,5
    20190627,24,53,0,   193.0,   190.0,     5.1,     5.1,   190.0,     5.1,     0.0,     0.0,N,5
    20190628, 1,53,0,   208.0,   210.0,     5.6,     5.6,   210.0,     5.7,     0.0,     0.1,N,5
    20190628, 3,53,0,   231.0,   230.0,     7.1,     7.1,   230.0,     7.2,     0.0,     0.1,N,5
    20190628, 5,53,0,   129.0,   130.0,     1.5,     1.5,   130.0,     1.5,     0.0,     0.0,N,5
    20190628, 7,53,0,   300.0,   300.0,     1.5,     1.5,   300.0,     1.5,     0.0,     0.0,N,5
    20190628, 9,53,0,   272.0,   270.0,     1.5,     1.5,   270.0,     1.5,     0.0,     0.0,N,5
    20190628,11,53,0,   158.0,   160.0,     1.0,     1.0,   999.0,     0.0,  -999.0,  -999.0,C,5
    20190628,13,53,0,   121.0,   120.0,     3.1,     3.1,   120.0,     3.1,     0.0,     0.0,N,5
    20190628,15,53,0,    50.0,    50.0,     2.5,     2.6,    50.0,     2.6,     0.0,     0.0,N,5
    20190628,17,53,0,   117.0,   120.0,     5.1,     5.1,   120.0,     5.1,     0.0,     0.0,N,5
    20190628,19,53,0,   117.0,   120.0,     3.6,     3.6,   120.0,     3.6,     0.0,     0.0,N,5
    20190628,21,53,0,   139.0,   140.0,     4.6,     4.6,   140.0,     4.6,     0.0,     0.0,N,5
    20190628,23,53,0,   183.0,   180.0,     3.6,     3.6,   180.0,     3.6,     0.0,     0.0,N,5
    20190628,24,59,0,   273.0,   270.0,     4.6,     4.6,   999.0,   999.9,  -999.0,  -999.0,9,9
    20190629, 2,53,0,   269.0,   270.0,     4.6,     4.6,   270.0,     4.6,     0.0,     0.0,N,5
    20190629, 4,53,0,   356.0,   360.0,     2.0,     2.0,   360.0,     2.1,     0.0,     0.1,N,5
    20190629, 6,53,0,   235.0,   240.0,     3.1,     3.1,   240.0,     3.1,     0.0,     0.0,N,5
    20190629, 8,53,0,   210.0,   210.0,     1.5,     1.5,   999.0,     1.5,  -999.0,     0.0,V,5
    20190629,10,53,0,   130.0,   130.0,     5.6,     5.6,   130.0,     5.7,     0.0,     0.1,N,5
    20190629,12,53,0,   183.0,   180.0,     7.6,     7.7,   180.0,     7.7,     0.0,     0.0,N,5
    20190629,14,53,0,   204.0,   200.0,     5.1,     5.1,   200.0,     5.1,     0.0,     0.0,N,5
    20190629,16,53,0,   218.0,   220.0,     4.6,     4.6,   220.0,     4.6,     0.0,     0.0,N,5
    20190629,18,53,0,   278.0,   280.0,     6.1,     6.1,   280.0,     6.2,     0.0,     0.1,N,5
    20190629,20,53,0,   207.0,   210.0,     2.5,     2.6,   210.0,     2.6,     0.0,     0.0,N,5
    20190629,22,53,0,     8.0,    10.0,     2.5,     2.6,    10.0,     2.6,     0.0,     0.0,N,5
    20190629,24,53,0,   327.0,   330.0,     3.6,     3.6,   330.0,     3.6,     0.0,     0.0,N,5
    20190630, 1,53,0,    65.0,    70.0,     3.1,     3.1,    70.0,     3.1,     0.0,     0.0,N,5
    20190630, 3,53,0,    71.0,    70.0,     0.5,     0.5,   999.0,     0.0,  -999.0,  -999.0,C,5
    20190630, 5,53,0,   246.0,   250.0,     4.1,     4.1,   250.0,     4.1,     0.0,     0.0,N,5
    20190630, 7,53,0,   290.0,   290.0,     3.6,     3.6,   290.0,     3.6,     0.0,     0.0,N,5
    20190630, 9,53,0,   274.0,   270.0,     4.6,     4.6,   270.0,     4.6,     0.0,     0.0,N,5
    20190630,11,53,0,   313.0,   310.0,     1.5,     1.5,   310.0,     1.5,     0.0,     0.0,N,5
    20190630,13,53,0,   308.0,   310.0,     1.5,     1.5,   999.0,     1.5,  -999.0,     0.0,V,5
    20190630,15,53,0,   347.0,   350.0,     3.6,     3.6,   350.0,     3.6,     0.0,     0.0,N,5
    20190630,17,10,0,   185.0,   190.0,     9.2,     9.2,   190.0,     9.3,     0.0,     0.1,N,5
    20190630,17,22,0,   150.0,   150.0,     5.6,     5.6,   150.0,     5.7,     0.0,     0.1,N,5
    20190630,17,33,0,    36.0,    40.0,     5.1,     5.1,    40.0,     5.1,     0.0,     0.0,N,5
    20190630,17,51,0,    42.0,    40.0,     4.1,     4.1,    40.0,     4.1,     0.0,     0.0,N,5
    20190630,18, 9,0,    48.0,    50.0,     4.6,     4.6,    50.0,     4.6,     0.0,     0.0,N,5
    20190630,18,53,0,    76.0,    80.0,     4.6,     4.6,    80.0,     4.6,     0.0,     0.0,N,5
    20190630,20,53,0,   289.0,   290.0,     7.1,     7.1,   290.0,     7.2,     0.0,     0.1,N,5
    20190630,22,20,0,   341.0,   340.0,     5.1,     5.1,   340.0,     5.1,     0.0,     0.0,N,5
    20190630,23,53,0,    51.0,    50.0,     1.5,     1.5,   999.0,     1.5,  -999.0,     0.0,V,5
    20190630,24,59,0,   130.0,   130.0,     3.1,     3.1,   999.0,   999.9,  -999.0,  -999.0,9,9
    20190701, 2,53,0,   162.0,   160.0,     4.1,     4.1,   160.0,     4.1,     0.0,     0.0,N,5
    20190701, 4,53,0,   155.0,   160.0,     3.6,     3.6,   160.0,     3.6,     0.0,     0.0,N,5
    20190701, 6,53,0,   330.0,   330.0,     2.5,     2.6,   330.0,     2.6,     0.0,     0.0,N,5
    20190701, 8,53,0,   330.0,   330.0,     4.6,     4.6,   330.0,     4.6,     0.0,     0.0,N,5
    20190701,10,53,0,   352.0,   350.0,     7.1,     7.1,   350.0,     7.2,     0.0,     0.1,N,5
    20190701,12,53,0,    43.0,    40.0,     6.6,     6.6,    40.0,     6.7,     0.0,     0.1,N,5
    20190701,14,53,0,    40.0,    40.0,     6.1,     6.1,    40.0,     6.2,     0.0,     0.1,N,5
    20190701,16,53,0,    55.0,    60.0,     4.1,     4.1,    60.0,     4.1,     0.0,     0.0,N,5
    20190701,18,53,0,    33.0,    30.0,     3.1,     3.1,    30.0,     3.1,     0.0,     0.0,N,5
    20190701,20,53,0,    24.0,    20.0,     2.0,     2.0,    20.0,     2.1,     0.0,     0.1,N,5
    20190701,22,53,0,    12.0,    10.0,     3.1,     3.1,    10.0,     3.1,     0.0,     0.0,N,5
    20190701,24,35,0,   349.0,   350.0,    14.8,    14.8,   350.0,    14.9,     0.0,     0.1,N,6
    20190701,24,51,0,     9.0,    10.0,    11.7,    11.7,    10.0,    11.8,     0.0,     0.1,N,6
    20190701,24,55,0,   360.0,   360.0,    14.3,    14.3,   360.0,    14.4,     0.0,     0.1,N,6
    20190701,24,59,0,   360.0,   360.0,     7.6,     7.7,   999.0,   999.9,  -999.0,  -999.0,9,9
    20190702, 1,11,0,    55.0,    60.0,     5.6,     5.6,    60.0,     5.7,     0.0,     0.1,N,5
    20190702, 1,32,0,    59.0,    60.0,     4.6,     4.6,    60.0,     4.6,     0.0,     0.0,N,5
    20190702, 2,53,0,   157.0,   160.0,     3.6,     3.6,   160.0,     3.6,     0.0,     0.0,N,5
    20190702, 4,53,0,   156.0,   160.0,     2.5,     2.6,   160.0,     2.6,     0.0,     0.0,N,5
    20190702, 6,53,0,   292.0,   290.0,     4.1,     4.1,   290.0,     4.1,     0.0,     0.0,N,5
    20190702, 8,53,0,   271.0,   270.0,     2.5,     2.6,   270.0,     2.6,     0.0,     0.0,N,5
    20190702,10,53,0,    62.0,    60.0,     0.5,     0.5,   999.0,     0.0,  -999.0,  -999.0,C,5
    20190702,12,53,0,   110.0,   110.0,     5.1,     5.1,   110.0,     5.1,     0.0,     0.0,N,5
    20190702,14,53,0,   107.0,   110.0,     5.6,     5.6,   110.0,     5.7,     0.0,     0.1,N,5
    20190702,16,53,0,   127.0,   130.0,     6.6,     6.6,   130.0,     6.7,     0.0,     0.1,N,5
    20190702,18,53,0,   123.0,   120.0,     4.1,     4.1,   120.0,     4.1,     0.0,     0.0,N,5
    20190702,20,53,0,    88.0,    90.0,     3.6,     3.6,    90.0,     3.6,     0.0,     0.0,N,5
    20190702,22,53,0,   140.0,   140.0,     4.1,     4.1,   140.0,     4.1,     0.0,     0.0,N,5
    20190702,24,53,0,   160.0,   160.0,     4.1,     4.1,   160.0,     4.1,     0.0,     0.0,N,5
    20190703, 1,53,0,   158.0,   160.0,     3.1,     3.1,   160.0,     3.1,     0.0,     0.0,N,5
    20190703, 3,53,0,   208.0,   210.0,     3.1,     3.1,   210.0,     3.1,     0.0,     0.0,N,5
    20190703, 5,53,0,   186.0,   190.0,     3.6,     3.6,   190.0,     3.6,     0.0,     0.0,N,5
    20190703, 7,53,0,   168.0,   170.0,     4.6,     4.6,   170.0,     4.6,     0.0,     0.0,N,5
    20190703, 9,53,0,   132.0,   130.0,     6.6,     6.6,   130.0,     6.7,     0.0,     0.1,N,5
    20190703,11,53,0,   145.0,   150.0,     6.1,     6.1,   150.0,     6.2,     0.0,     0.1,N,5
    20190703,13,53,0,   147.0,   150.0,     6.1,     6.1,   150.0,     6.2,     0.0,     0.1,N,5
    20190703,15,53,0,   122.0,   120.0,     7.6,     7.7,   120.0,     7.7,     0.0,     0.0,N,5
    20190703,17,53,0,   121.0,   120.0,     6.1,     6.1,   120.0,     6.2,     0.0,     0.1,N,5
    20190703,19,53,0,   122.0,   120.0,     6.6,     6.6,   120.0,     6.7,     0.0,     0.1,N,5
    20190703,21,53,0,   136.0,   140.0,     6.6,     6.6,   140.0,     6.7,     0.0,     0.1,N,5
    20190703,23,53,0,   163.0,   160.0,     5.1,     5.1,   160.0,     5.1,     0.0,     0.0,N,5
    20190703,24,59,0,   155.0,   160.0,     4.1,     4.1,   999.0,   999.9,  -999.0,  -999.0,9,9
    20190704, 2,53,0,    62.0,    60.0,     7.6,     7.7,    60.0,     7.7,     0.0,     0.0,N,5
    20190704, 3,48,0,    81.0,    80.0,     6.6,     6.6,    80.0,     6.7,     0.0,     0.1,N,5
    20190704, 3,53,0,    79.0,    80.0,     7.1,     7.1,    80.0,     7.2,     0.0,     0.1,N,5
    20190704, 5,44,0,    92.0,    90.0,     7.1,     7.1,    90.0,     7.2,     0.0,     0.1,N,5
    20190704, 6,36,0,    93.0,    90.0,     7.6,     7.7,    90.0,     7.7,     0.0,     0.0,N,5
    20190704, 7, 7,0,   108.0,   110.0,     5.6,     5.6,   110.0,     5.7,     0.0,     0.1,N,5
    20190704, 7,53,0,   100.0,   100.0,     6.6,     6.6,   100.0,     6.7,     0.0,     0.1,N,5
    20190704, 8,51,0,   103.0,   100.0,     7.6,     7.7,   100.0,     7.7,     0.0,     0.0,N,5
    20190704, 9,53,0,   109.0,   110.0,     6.1,     6.1,   110.0,     6.2,     0.0,     0.1,N,5
    20190704,11,53,0,   105.0,   110.0,     5.1,     5.1,   110.0,     5.1,     0.0,     0.0,N,5
    20190704,12,19,0,   108.0,   110.0,     6.1,     6.1,   110.0,     6.2,     0.0,     0.1,N,5
    20190704,13,53,0,   114.0,   110.0,     5.6,     5.6,   110.0,     5.7,     0.0,     0.1,N,5
    20190704,15, 8,0,   125.0,   130.0,     6.6,     6.6,   130.0,     6.7,     0.0,     0.1,N,5
    20190704,16,53,0,   115.0,   120.0,     7.1,     7.1,   120.0,     7.2,     0.0,     0.1,N,5
    20190704,18,53,0,    95.0,   100.0,     4.6,     4.6,   100.0,     4.6,     0.0,     0.0,N,5
    20190704,20, 9,0,    17.0,    20.0,     5.6,     5.6,    20.0,     5.7,     0.0,     0.1,N,5
    20190704,20,53,0,    58.0,    60.0,     3.1,     3.1,    60.0,     3.1,     0.0,     0.0,N,5
    20190704,21,11,0,   280.0,   280.0,    12.8,    12.8,   280.0,    12.9,     0.0,     0.1,N,6
    20190704,21,21,0,   300.0,   300.0,     8.2,     8.2,   300.0,     8.2,     0.0,     0.0,N,5
    20190704,21,30,0,    76.0,    80.0,     7.6,     7.7,    80.0,     7.7,     0.0,     0.0,N,5
    20190704,21,49,0,    72.0,    70.0,     8.2,     8.2,    70.0,     8.2,     0.0,     0.0,N,5
    20190704,22, 8,0,    66.0,    70.0,     7.6,     7.7,    70.0,     7.7,     0.0,     0.0,N,5
    20190704,23,53,0,    62.0,    60.0,     4.6,     4.6,    60.0,     4.6,     0.0,     0.0,N,5
    20190704,24,40,0,    16.0,    20.0,     3.6,     3.6,    20.0,     3.6,     0.0,     0.0,N,5
    20190704,24,59,0,    27.0,    30.0,     1.5,     1.5,   999.0,   999.9,  -999.0,  -999.0,9,9
    20190705, 1,51,0,   341.0,   340.0,     6.6,     6.6,   340.0,     6.7,     0.0,     0.1,N,5
    20190705, 2,53,0,    22.0,    20.0,     3.1,     3.1,    20.0,     3.1,     0.0,     0.0,N,5
    20190705, 4,53,0,   329.0,   330.0,     4.6,     4.6,   330.0,     4.6,     0.0,     0.0,N,5
    20190705, 6,53,0,    26.0,    30.0,     5.6,     5.6,    30.0,     5.7,     0.0,     0.1,N,5
    20190705, 7,18,0,    39.0,    40.0,     7.6,     7.7,    40.0,     7.7,     0.0,     0.0,N,5
    20190705, 8, 5,0,    56.0,    60.0,     5.6,     5.6,    60.0,     5.7,     0.0,     0.1,N,5
    20190705, 8,53,0,    70.0,    70.0,     6.1,     6.1,    70.0,     6.2,     0.0,     0.1,N,5
    20190705,10,51,0,   120.0,   120.0,     6.1,     6.1,   120.0,     6.2,     0.0,     0.1,N,5
    20190705,11,49,0,   126.0,   130.0,     5.6,     5.6,   130.0,     5.7,     0.0,     0.1,N,5
    20190705,12,53,0,   155.0,   160.0,     5.1,     5.1,   160.0,     5.1,     0.0,     0.0,N,5
    20190705,14,15,0,   144.0,   140.0,     4.6,     4.6,   140.0,     4.6,  -999.0,     0.0,V,5
    20190705,14,53,0,   139.0,   140.0,     4.6,     4.6,   140.0,     4.6,     0.0,     0.0,N,5
    20190705,16,53,0,   108.0,   110.0,     4.1,     4.1,   110.0,     4.1,     0.0,     0.0,N,5
    20190705,18,53,0,   129.0,   130.0,     2.5,     2.6,   130.0,     2.6,     0.0,     0.0,N,5
    20190705,20,53,0,    97.0,   100.0,     3.6,     3.6,   100.0,     3.6,     0.0,     0.0,N,5
    20190705,22,53,0,   101.0,   100.0,     2.5,     2.6,   100.0,     2.6,     0.0,     0.0,N,5
    20190705,24,53,0,    97.0,   100.0,     2.5,     2.6,   100.0,     2.6,     0.0,     0.0,N,5
    20190706, 1,53,0,    82.0,    80.0,     4.1,     4.1,    80.0,     4.1,     0.0,     0.0,N,5
    20190706, 2, 9,0,    24.0,    20.0,     6.6,     6.6,    20.0,     6.7,     0.0,     0.1,N,5
    20190706, 2,51,0,    69.0,    70.0,     4.1,     4.1,    70.0,     4.1,     0.0,     0.0,N,5
    20190706, 3,53,0,    71.0,    70.0,     1.5,     1.5,    70.0,     1.5,     0.0,     0.0,N,5
    20190706, 4,53,0,  -999.0,  -999.0,  -999.0,  -999.0,   120.0,     2.1,  -999.0,  -999.0,N,5
    20190706, 6,53,0,  -999.0,  -999.0,  -999.0,  -999.0,   170.0,     6.7,  -999.0,  -999.0,N,5
    20190706, 8,53,0,  -999.0,  -999.0,  -999.0,  -999.0,   140.0,     5.7,  -999.0,  -999.0,N,5
    20190706,10,53,0,  -999.0,  -999.0,  -999.0,  -999.0,   150.0,     5.1,  -999.0,  -999.0,N,5
    20190706,12,53,0,  -999.0,  -999.0,  -999.0,  -999.0,   160.0,     3.6,  -999.0,  -999.0,V,5
    20190706,14,53,0,   144.0,   140.0,     3.6,     3.6,   140.0,     3.6,     0.0,     0.0,N,5
    20190706,16,53,0,   122.0,   120.0,     6.6,     6.6,   120.0,     6.7,     0.0,     0.1,N,5
    20190706,18,53,0,   100.0,   100.0,     7.1,     7.1,   100.0,     7.2,     0.0,     0.1,N,5
    20190706,20,53,0,   122.0,   120.0,     7.1,     7.1,   120.0,     7.2,     0.0,     0.1,N,5
    20190706,22,53,0,   117.0,   120.0,     4.1,     4.1,   120.0,     4.1,     0.0,     0.0,N,5
    20190706,24,53,0,   126.0,   130.0,     4.1,     4.1,   130.0,     4.1,     0.0,     0.0,N,5
    20190707, 1,53,0,    90.0,    90.0,     4.6,     4.6,    90.0,     4.6,     0.0,     0.0,N,5
    20190707, 3, 6,0,   104.0,   100.0,     5.6,     5.6,   100.0,     5.7,     0.0,     0.1,N,5
    20190707, 3,53,0,    96.0,   100.0,     5.6,     5.6,   100.0,     5.7,     0.0,     0.1,N,5
    20190707, 5,53,0,   125.0,   130.0,     6.6,     6.6,   130.0,     6.7,     0.0,     0.1,N,5
    20190707, 6,58,0,   125.0,   130.0,     6.1,     6.1,   130.0,     6.2,     0.0,     0.1,N,5
    20190707, 7,53,0,   136.0,   140.0,     4.6,     4.6,   140.0,     4.6,     0.0,     0.0,N,5
    20190707, 8, 9,0,   158.0,   160.0,     5.1,     5.1,   160.0,     5.1,     0.0,     0.0,N,5
    20190707, 8,43,0,   155.0,   160.0,     6.1,     6.1,   160.0,     6.2,     0.0,     0.1,N,5
    20190707, 9,11,0,   171.0,   170.0,     4.6,     4.6,   170.0,     4.6,     0.0,     0.0,N,5
    20190707,10,53,0,   206.0,   210.0,     4.6,     4.6,   210.0,     4.6,     0.0,     0.0,N,5
    20190707,12,53,0,   200.0,   200.0,     8.2,     8.2,   200.0,     8.2,     0.0,     0.0,N,5
    20190707,14,53,0,   146.0,   150.0,     6.6,     6.6,   150.0,     6.7,     0.0,     0.1,N,5
    20190707,16,53,0,   154.0,   150.0,     8.2,     8.2,   150.0,     8.2,     0.0,     0.0,N,5
    20190707,18,53,0,   156.0,   160.0,     8.2,     8.2,   160.0,     8.2,     0.0,     0.0,N,5
    20190707,20,53,0,   166.0,   170.0,     5.6,     5.6,   170.0,     5.7,     0.0,     0.1,N,5
    20190707,22,53,0,   164.0,   160.0,     5.1,     5.1,   160.0,     5.1,     0.0,     0.0,N,5
    20190707,24,53,0,  -999.0,  -999.0,  -999.0,  -999.0,   160.0,     3.6,  -999.0,  -999.0,N,5
    20190708, 1,53,0,  -999.0,  -999.0,  -999.0,  -999.0,   160.0,     3.1,  -999.0,  -999.0,N,5
    20190708, 3,53,0,  -999.0,  -999.0,  -999.0,  -999.0,   170.0,     5.7,  -999.0,  -999.0,N,5
    20190708, 5,53,0,  -999.0,  -999.0,  -999.0,  -999.0,   190.0,     4.6,  -999.0,  -999.0,N,5
    20190708, 7,53,0,   198.0,   200.0,     5.6,     5.6,   200.0,     5.7,     0.0,     0.1,N,5
    20190708, 9,53,0,   237.0,   240.0,     3.6,     3.6,   240.0,     3.6,     0.0,     0.0,N,5
    20190708,11,53,0,  -999.0,  -999.0,  -999.0,  -999.0,   999.0,   999.9,  -999.0,  -999.0,N,9
    20190708,13,53,0,   134.0,   130.0,     4.6,     4.6,   130.0,     4.6,     0.0,     0.0,N,5
    20190708,14,36,0,   129.0,   130.0,     5.6,     5.6,   130.0,     5.7,     0.0,     0.1,N,5
    20190708,15, 2,0,   163.0,   160.0,     5.6,     5.6,   160.0,     5.7,     0.0,     0.1,N,5
    20190708,15,34,0,   151.0,   150.0,     6.6,     6.6,   150.0,     6.7,     0.0,     0.1,N,5
    20190708,15,53,0,   143.0,   140.0,     5.6,     5.6,   140.0,     5.7,     0.0,     0.1,N,5
    20190708,16,35,0,   175.0,   180.0,     8.7,     8.7,   180.0,     8.8,     0.0,     0.1,N,5
    20190708,16,53,0,   169.0,   170.0,     8.2,     8.2,   170.0,     8.2,     0.0,     0.0,N,5
    20190708,17,16,0,   275.0,   280.0,     7.1,     7.1,   280.0,     7.2,     0.0,     0.1,N,5
    20190708,17,31,0,   313.0,   310.0,     9.7,     9.7,   310.0,     9.8,     0.0,     0.1,N,5
    20190708,17,39,0,   271.0,   270.0,     9.7,     9.7,   270.0,     9.8,     0.0,     0.1,N,5
    20190708,17,51,0,   265.0,   270.0,     7.1,     7.1,   270.0,     7.2,     0.0,     0.1,N,5
    20190708,18,19,0,   220.0,   220.0,     4.6,     4.6,   220.0,     4.6,     0.0,     0.0,N,5
    20190708,18,53,0,   205.0,   210.0,     2.0,     2.0,   210.0,     2.1,     0.0,     0.1,N,5
    20190708,20,53,0,  -999.0,  -999.0,  -999.0,  -999.0,   360.0,     3.1,  -999.0,  -999.0,N,5
    20190708,22,53,0,  -999.0,  -999.0,  -999.0,  -999.0,   280.0,     2.1,  -999.0,  -999.0,N,5
    20190708,24,53,0,  -999.0,  -999.0,  -999.0,  -999.0,   230.0,     2.6,  -999.0,  -999.0,N,5
    20190709, 1,53,0,  -999.0,  -999.0,  -999.0,  -999.0,   220.0,     3.1,  -999.0,  -999.0,N,5
    20190709, 3,53,0,  -999.0,  -999.0,  -999.0,  -999.0,   270.0,     4.6,  -999.0,  -999.0,N,5
    20190709, 5,53,0,   262.0,   260.0,     4.6,     4.6,   260.0,     4.6,     0.0,     0.0,N,5
    20190709, 7,53,0,   272.0,   270.0,     5.6,     5.6,   270.0,     5.7,     0.0,     0.1,N,5
    20190709, 9,53,0,   272.0,   270.0,     4.6,     4.6,   270.0,     4.6,     0.0,     0.0,N,5
    20190709,11,53,0,   209.0,   210.0,     2.0,     2.0,   210.0,     2.1,     0.0,     0.1,N,5
    20190709,13,53,0,   273.0,   270.0,     1.0,     1.0,   999.0,     0.0,  -999.0,  -999.0,C,5
    20190709,15,53,0,   185.0,   190.0,     1.0,     1.0,   999.0,     0.0,  -999.0,  -999.0,C,5
    20190709,17,53,0,   175.0,   180.0,     1.0,     1.0,   999.0,     0.0,  -999.0,  -999.0,C,5
    20190709,19,53,0,   115.0,   120.0,     2.0,     2.0,   120.0,     2.1,     0.0,     0.1,N,5
    20190709,21,53,0,    33.0,    30.0,     7.6,     7.7,    30.0,     7.7,     0.0,     0.0,N,5
    20190709,23,53,0,    37.0,    40.0,     6.6,     6.6,    40.0,     6.7,     0.0,     0.1,N,5
    20190709,24,59,0,    33.0,    30.0,     5.6,     5.6,   999.0,   999.9,  -999.0,  -999.0,9,9
    20190710, 2,53,0,    17.0,    20.0,     6.1,     6.1,    20.0,     6.2,     0.0,     0.1,N,5
    20190710, 4,53,0,  -999.0,  -999.0,  -999.0,  -999.0,   320.0,     3.6,  -999.0,  -999.0,N,5
    20190710, 6,53,0,  -999.0,  -999.0,  -999.0,  -999.0,   270.0,     3.1,  -999.0,  -999.0,N,5
    20190710, 8,53,0,  -999.0,  -999.0,  -999.0,  -999.0,    10.0,     3.6,  -999.0,  -999.0,N,5
    20190710,10,53,0,  -999.0,  -999.0,  -999.0,  -999.0,   350.0,     2.1,  -999.0,  -999.0,N,5
    20190710,12,53,0,    22.0,    20.0,     1.5,     1.5,    20.0,     1.5,     0.0,     0.0,N,5
    20190710,14,53,0,   221.0,   220.0,     3.6,     3.6,   220.0,     3.6,     0.0,     0.0,N,5
    20190710,16,53,0,   167.0,   170.0,     3.1,     3.1,   170.0,     3.1,     0.0,     0.0,N,5
    20190710,18,53,0,   113.0,   110.0,     3.1,     3.1,   110.0,     3.1,     0.0,     0.0,N,5
    20190710,20,53,0,   109.0,   110.0,     4.1,     4.1,   110.0,     4.1,     0.0,     0.0,N,5
    20190710,22,53,0,   142.0,   140.0,     5.6,     5.6,   140.0,     5.7,     0.0,     0.1,N,5
    20190710,24,53,0,   157.0,   160.0,     6.1,     6.1,   160.0,     6.2,     0.0,     0.1,N,5
    20190711, 1,53,0,   156.0,   160.0,     6.6,     6.6,   160.0,     6.7,     0.0,     0.1,N,5
    20190711, 3,53,0,   161.0,   160.0,     4.6,     4.6,   160.0,     4.6,     0.0,     0.0,N,5
    20190711, 5,53,0,   204.0,   200.0,     5.1,     5.1,   200.0,     5.1,     0.0,     0.0,N,5
    20190711, 7,53,0,   210.0,   210.0,     7.1,     7.1,   210.0,     7.2,     0.0,     0.1,N,5
    20190711, 9,53,0,   218.0,   220.0,     7.1,     7.1,   220.0,     7.2,     0.0,     0.1,N,5
    20190711,11,53,0,   210.0,   210.0,     4.6,     4.6,   210.0,     4.6,     0.0,     0.0,N,5
    20190711,13,53,0,   241.0,   240.0,     3.6,     3.6,   240.0,     3.6,     0.0,     0.0,N,5
    20190711,15,53,0,   130.0,   130.0,     2.5,     2.6,   130.0,     2.6,     0.0,     0.0,N,5
    20190711,17,53,0,   144.0,   140.0,     1.5,     1.5,   140.0,     1.5,     0.0,     0.0,N,5
    20190711,19,53,0,   145.0,   150.0,     2.0,     2.0,   150.0,     2.1,     0.0,     0.1,N,5
    20190711,21,53,0,   139.0,   140.0,     5.1,     5.1,   140.0,     5.1,     0.0,     0.0,N,5
    20190711,23,53,0,   195.0,   200.0,     6.1,     6.1,   200.0,     6.2,     0.0,     0.1,N,5
    20190711,24,59,0,   202.0,   200.0,     5.6,     5.6,   999.0,   999.9,  -999.0,  -999.0,9,9
    20190712, 2,53,0,   222.0,   220.0,     9.2,     9.2,   220.0,     9.3,     0.0,     0.1,N,5
    20190712, 4,53,0,   231.0,   230.0,     7.1,     7.1,   230.0,     7.2,     0.0,     0.1,N,5
    20190712, 6,53,0,   259.0,   260.0,     5.1,     5.1,   260.0,     5.1,     0.0,     0.0,N,5
    20190712, 8,53,0,   291.0,   290.0,     7.1,     7.1,   290.0,     7.2,     0.0,     0.1,N,5
    20190712,10,53,0,     5.0,    10.0,     4.1,     4.1,    10.0,     4.1,     0.0,     0.0,N,5
    20190712,12,53,0,   248.0,   250.0,     1.0,     1.0,   999.0,     0.0,  -999.0,  -999.0,C,5
    20190712,14,53,0,   156.0,   160.0,     1.0,     1.0,   999.0,     0.0,  -999.0,  -999.0,C,5
    20190712,16,24,0,   142.0,   140.0,     2.5,     2.6,   140.0,     2.6,     0.0,     0.0,N,5
    20190712,16,53,0,   207.0,   210.0,     3.6,     3.6,   210.0,     3.6,     0.0,     0.0,N,5
    20190712,17,16,0,   280.0,   280.0,     9.7,     9.7,   280.0,     9.8,     0.0,     0.1,N,5
    20190712,17,53,0,    30.0,    30.0,     6.6,     6.6,    30.0,     6.7,     0.0,     0.1,N,5
    20190712,18,23,0,   338.0,   340.0,     8.2,     8.2,   340.0,     8.2,     0.0,     0.0,N,5
    20190712,18,53,0,   319.0,   320.0,     6.1,     6.1,   320.0,     6.2,     0.0,     0.1,N,5
    20190712,20,53,0,   118.0,   120.0,     9.7,     9.7,   120.0,     9.8,     0.0,     0.1,N,5
    20190712,21,53,0,    94.0,    90.0,     2.5,     2.6,    90.0,     2.6,     0.0,     0.0,N,5
    20190712,23,53,0,   102.0,   100.0,     3.1,     3.1,   100.0,     3.1,     0.0,     0.0,N,5
    20190712,24,59,0,   332.0,   330.0,     2.5,     2.6,   999.0,   999.9,  -999.0,  -999.0,9,9
    20190713, 2,53,0,   154.0,   150.0,     4.6,     4.6,   150.0,     4.6,     0.0,     0.0,N,5
